vaccine,activity_type,country_code,country,year,age_first,age_last,target,coverage,gender,proportion_risk
HPV,routine,SVN,Slovenia,2014,14,14,<NA>,0.45,female,1
HPV,routine,SVN,Slovenia,2015,14,14,<NA>,0.46,female,1
HPV,routine,SVN,Slovenia,2016,14,14,<NA>,0.5,female,1
HPV,routine,SVN,Slovenia,2017,14,14,<NA>,0.39,female,1
HPV,routine,SVN,Slovenia,2018,14,14,<NA>,0.44,female,1
HPV,routine,SVN,Slovenia,2019,14,14,<NA>,0.4,female,1
HPV,routine,SVN,Slovenia,2020,14,14,<NA>,0.4,female,1
HPV,routine,SVN,Slovenia,2021,14,14,<NA>,0.42,female,1
HPV,routine,SVN,Slovenia,2022,14,14,<NA>,0.44,female,1
HPV,routine,SVN,Slovenia,2023,14,14,<NA>,0.52,female,1
HPV,routine,SVN,Slovenia,2024,14,14,<NA>,0.61,female,1
HPV,routine,SLB,Solomon Islands,2006,14,14,<NA>,0,female,1
HPV,routine,SLB,Solomon Islands,2007,14,14,<NA>,0,female,1
HPV,routine,SLB,Solomon Islands,2008,14,14,<NA>,0,female,1
HPV,routine,SLB,Solomon Islands,2009,14,14,<NA>,0,female,1
HPV,routine,SLB,Solomon Islands,2010,14,14,<NA>,0,female,1
HPV,routine,SLB,Solomon Islands,2011,14,14,<NA>,0,female,1
HPV,routine,SLB,Solomon Islands,2012,14,14,<NA>,0,female,1
HPV,routine,SLB,Solomon Islands,2013,14,14,<NA>,0,female,1
HPV,routine,SLB,Solomon Islands,2014,14,14,<NA>,0,female,1
HPV,routine,SLB,Solomon Islands,2015,14,14,<NA>,0,female,1
HPV,routine,SLB,Solomon Islands,2016,14,14,<NA>,0,female,1
HPV,routine,SLB,Solomon Islands,2017,14,14,<NA>,0,female,1
HPV,routine,SLB,Solomon Islands,2018,14,14,<NA>,0,female,1
HPV,routine,SLB,Solomon Islands,2019,14,14,<NA>,0,female,1
HPV,routine,SLB,Solomon Islands,2020,14,14,<NA>,0.17,female,1
HPV,routine,SLB,Solomon Islands,2021,14,14,<NA>,0.17,female,1
HPV,routine,SLB,Solomon Islands,2022,14,14,<NA>,0.17,female,1
HPV,routine,SLB,Solomon Islands,2023,14,14,<NA>,0.17,female,1
HPV,routine,SLB,Solomon Islands,2024,14,14,<NA>,0.51,female,1
HPV,routine,ZAF,South Africa,2006,14,14,<NA>,0,female,1
HPV,routine,ZAF,South Africa,2007,14,14,<NA>,0,female,1
HPV,routine,ZAF,South Africa,2008,14,14,<NA>,0,female,1
HPV,routine,ZAF,South Africa,2009,14,14,<NA>,0,female,1
HPV,routine,ZAF,South Africa,2010,14,14,<NA>,0,female,1
HPV,routine,ZAF,South Africa,2011,14,14,<NA>,0,female,1
HPV,routine,ZAF,South Africa,2012,14,14,<NA>,0,female,1
HPV,routine,ZAF,South Africa,2013,14,14,<NA>,0,female,1
HPV,routine,ZAF,South Africa,2014,14,14,<NA>,0,female,1
HPV,routine,ZAF,South Africa,2015,14,14,<NA>,0,female,1
HPV,routine,ZAF,South Africa,2016,14,14,<NA>,0,female,1
HPV,routine,ZAF,South Africa,2017,14,14,<NA>,0,female,1
HPV,routine,ZAF,South Africa,2018,14,14,<NA>,0.09,female,1
HPV,routine,ZAF,South Africa,2019,14,14,<NA>,0.28,female,1
HPV,routine,ZAF,South Africa,2020,14,14,<NA>,0.61,female,1
HPV,routine,ZAF,South Africa,2021,14,14,<NA>,0.71,female,1
HPV,routine,ZAF,South Africa,2022,14,14,<NA>,0.54,female,1
HPV,routine,ZAF,South Africa,2023,14,14,<NA>,0.2,female,1
HPV,routine,ZAF,South Africa,2024,14,14,<NA>,0.44,female,1
HPV,routine,ESP,Spain,2006,14,14,<NA>,0,female,1
HPV,routine,ESP,Spain,2007,14,14,<NA>,0,female,1
HPV,routine,ESP,Spain,2008,14,14,<NA>,0,female,1
HPV,routine,ESP,Spain,2009,14,14,<NA>,0,female,1
HPV,routine,ESP,Spain,2010,14,14,<NA>,0,female,1
HPV,routine,ESP,Spain,2011,14,14,<NA>,0,female,1
HPV,routine,ESP,Spain,2012,14,14,<NA>,0.61,female,1
HPV,routine,ESP,Spain,2013,14,14,<NA>,0.66,female,1
HPV,routine,ESP,Spain,2014,14,14,<NA>,0.71,female,1
HPV,routine,ESP,Spain,2015,14,14,<NA>,0.73,female,1
HPV,routine,ESP,Spain,2016,14,14,<NA>,0.71,female,1
HPV,routine,ESP,Spain,2017,14,14,<NA>,0.78,female,1
HPV,routine,ESP,Spain,2018,14,14,<NA>,0.82,female,1
HPV,routine,ESP,Spain,2019,14,14,<NA>,0.75,female,1
HPV,routine,ESP,Spain,2020,14,14,<NA>,0.76,female,1
HPV,routine,ESP,Spain,2021,14,14,<NA>,0.79,female,1
HPV,routine,ESP,Spain,2022,14,14,<NA>,0.86,female,1
HPV,routine,ESP,Spain,2023,14,14,<NA>,0.86,female,1
HPV,routine,ESP,Spain,2024,14,14,<NA>,0.85,female,1
HPV,routine,LKA,Sri Lanka,2006,14,14,<NA>,0,female,1
HPV,routine,LKA,Sri Lanka,2007,14,14,<NA>,0,female,1
HPV,routine,LKA,Sri Lanka,2008,14,14,<NA>,0,female,1
HPV,routine,LKA,Sri Lanka,2009,14,14,<NA>,0,female,1
HPV,routine,LKA,Sri Lanka,2010,14,14,<NA>,0,female,1
HPV,routine,LKA,Sri Lanka,2011,14,14,<NA>,0,female,1
HPV,routine,LKA,Sri Lanka,2012,14,14,<NA>,0,female,1
HPV,routine,LKA,Sri Lanka,2013,14,14,<NA>,0,female,1
HPV,routine,LKA,Sri Lanka,2014,14,14,<NA>,0,female,1
HPV,routine,LKA,Sri Lanka,2015,14,14,<NA>,0,female,1
HPV,routine,LKA,Sri Lanka,2016,14,14,<NA>,0,female,1
HPV,routine,LKA,Sri Lanka,2017,14,14,<NA>,0,female,1
HPV,routine,LKA,Sri Lanka,2018,14,14,<NA>,0,female,1
HPV,routine,LKA,Sri Lanka,2019,14,14,<NA>,0,female,1
HPV,routine,LKA,Sri Lanka,2020,14,14,<NA>,0,female,1
HPV,routine,LKA,Sri Lanka,2021,14,14,<NA>,0,female,1
HPV,routine,LKA,Sri Lanka,2022,14,14,<NA>,0.41,female,1
HPV,routine,LKA,Sri Lanka,2023,14,14,<NA>,0.94,female,1
HPV,routine,LKA,Sri Lanka,2024,14,14,<NA>,0.74,female,1
HPV,routine,SUR,Suriname,2006,14,14,<NA>,0,female,1
HPV,routine,SUR,Suriname,2007,14,14,<NA>,0,female,1
HPV,routine,SUR,Suriname,2008,14,14,<NA>,0,female,1
HPV,routine,SUR,Suriname,2009,14,14,<NA>,0,female,1
HPV,routine,SUR,Suriname,2010,14,14,<NA>,0,female,1
HPV,routine,SUR,Suriname,2011,14,14,<NA>,0,female,1
HPV,routine,SUR,Suriname,2012,14,14,<NA>,0,female,1
HPV,routine,SUR,Suriname,2013,14,14,<NA>,0,female,1
HPV,routine,SUR,Suriname,2014,14,14,<NA>,0,female,1
HPV,routine,SUR,Suriname,2015,14,14,<NA>,0,female,1
HPV,routine,SUR,Suriname,2016,14,14,<NA>,0.36,female,1
HPV,routine,SUR,Suriname,2017,14,14,<NA>,0.36,female,1
HPV,routine,SUR,Suriname,2018,14,14,<NA>,0.36,female,1
HPV,routine,SUR,Suriname,2019,14,14,<NA>,0.36,female,1
HPV,routine,SUR,Suriname,2020,14,14,<NA>,0.36,female,1
HPV,routine,SUR,Suriname,2021,14,14,<NA>,0.63,female,1
HPV,routine,SUR,Suriname,2022,14,14,<NA>,0.34,female,1
HPV,routine,SUR,Suriname,2023,14,14,<NA>,0.55,female,1
HPV,routine,SUR,Suriname,2024,14,14,<NA>,0.55,female,1
HPV,routine,SWE,Sweden,2006,14,14,<NA>,0,female,1
HPV,routine,SWE,Sweden,2007,14,14,<NA>,0,female,1
HPV,routine,SWE,Sweden,2008,14,14,<NA>,0,female,1
HPV,routine,SWE,Sweden,2009,14,14,<NA>,0,female,1
HPV,routine,SWE,Sweden,2010,14,14,<NA>,0,female,1
HPV,routine,SWE,Sweden,2011,14,14,<NA>,0,female,1
HPV,routine,SWE,Sweden,2012,14,14,<NA>,0,female,1
HPV,routine,SWE,Sweden,2013,14,14,<NA>,0,female,1
HPV,routine,SWE,Sweden,2014,14,14,<NA>,0,female,1
HPV,routine,SWE,Sweden,2015,14,14,<NA>,0,female,1
HPV,routine,SWE,Sweden,2016,14,14,<NA>,0,female,1
HPV,routine,SWE,Sweden,2017,14,14,<NA>,0.78,female,1
HPV,routine,SWE,Sweden,2018,14,14,<NA>,0.76,female,1
HPV,routine,SWE,Sweden,2019,14,14,<NA>,0.75,female,1
HPV,routine,SWE,Sweden,2020,14,14,<NA>,0.8,female,1
HPV,routine,SWE,Sweden,2021,14,14,<NA>,0.84,female,1
HPV,routine,SWE,Sweden,2022,14,14,<NA>,0.85,female,1
HPV,routine,SWE,Sweden,2023,14,14,<NA>,0.85,female,1
HPV,routine,SWE,Sweden,2024,14,14,<NA>,0.86,female,1
HPV,routine,CHE,Switzerland,2006,14,14,<NA>,0,female,1
HPV,routine,CHE,Switzerland,2007,14,14,<NA>,0,female,1
HPV,routine,CHE,Switzerland,2008,14,14,<NA>,0,female,1
HPV,routine,CHE,Switzerland,2009,14,14,<NA>,0,female,1
HPV,routine,CHE,Switzerland,2010,14,14,<NA>,0.2,female,1
HPV,routine,CHE,Switzerland,2011,14,14,<NA>,0.51,female,1
HPV,routine,CHE,Switzerland,2012,14,14,<NA>,0.51,female,1
HPV,routine,CHE,Switzerland,2013,14,14,<NA>,0.51,female,1
HPV,routine,CHE,Switzerland,2014,14,14,<NA>,0.56,female,1
HPV,routine,CHE,Switzerland,2015,14,14,<NA>,0.56,female,1
HPV,routine,CHE,Switzerland,2016,14,14,<NA>,0.56,female,1
HPV,routine,CHE,Switzerland,2017,14,14,<NA>,0.59,female,1
HPV,routine,CHE,Switzerland,2018,14,14,<NA>,0.59,female,1
HPV,routine,CHE,Switzerland,2019,14,14,<NA>,0.59,female,1
HPV,routine,CHE,Switzerland,2020,14,14,<NA>,0.63,female,1
HPV,routine,CHE,Switzerland,2021,14,14,<NA>,0.71,female,1
HPV,routine,CHE,Switzerland,2022,14,14,<NA>,0.71,female,1
HPV,routine,CHE,Switzerland,2023,14,14,<NA>,0.7,female,1
HPV,routine,CHE,Switzerland,2024,14,14,<NA>,0.7,female,1
HPV,routine,THA,Thailand,2006,14,14,<NA>,0,female,1
HPV,routine,THA,Thailand,2007,14,14,<NA>,0,female,1
HPV,routine,THA,Thailand,2008,14,14,<NA>,0,female,1
HPV,routine,THA,Thailand,2009,14,14,<NA>,0,female,1
HPV,routine,THA,Thailand,2010,14,14,<NA>,0,female,1
HPV,routine,THA,Thailand,2011,14,14,<NA>,0,female,1
HPV,routine,THA,Thailand,2012,14,14,<NA>,0,female,1
HPV,routine,THA,Thailand,2013,14,14,<NA>,0,female,1
HPV,routine,THA,Thailand,2014,14,14,<NA>,0,female,1
HPV,routine,THA,Thailand,2015,14,14,<NA>,0,female,1
HPV,routine,THA,Thailand,2016,14,14,<NA>,0,female,1
HPV,routine,THA,Thailand,2017,14,14,<NA>,0,female,1
HPV,routine,THA,Thailand,2018,14,14,<NA>,0,female,1
HPV,routine,THA,Thailand,2019,14,14,<NA>,0,female,1
HPV,routine,THA,Thailand,2020,14,14,<NA>,0,female,1
HPV,routine,THA,Thailand,2021,14,14,<NA>,0.66,female,1
HPV,routine,THA,Thailand,2022,14,14,<NA>,0.28,female,1
HPV,routine,THA,Thailand,2023,14,14,<NA>,0.07,female,1
HPV,routine,THA,Thailand,2024,14,14,<NA>,0.32,female,1
HPV,routine,TGO,Togo,2006,14,14,<NA>,0,female,1
HPV,routine,TGO,Togo,2007,14,14,<NA>,0,female,1
HPV,routine,TGO,Togo,2008,14,14,<NA>,0,female,1
HPV,routine,TGO,Togo,2009,14,14,<NA>,0,female,1
HPV,routine,TGO,Togo,2010,14,14,<NA>,0,female,1
HPV,routine,TGO,Togo,2011,14,14,<NA>,0,female,1
HPV,routine,TGO,Togo,2012,14,14,<NA>,0,female,1
HPV,routine,TGO,Togo,2013,14,14,<NA>,0,female,1
HPV,routine,TGO,Togo,2014,14,14,<NA>,0,female,1
HPV,routine,TGO,Togo,2015,14,14,<NA>,0,female,1
HPV,routine,TGO,Togo,2016,14,14,<NA>,0,female,1
HPV,routine,TGO,Togo,2017,14,14,<NA>,0,female,1
HPV,routine,TGO,Togo,2018,14,14,<NA>,0,female,1
HPV,routine,TGO,Togo,2019,14,14,<NA>,0,female,1
HPV,routine,TGO,Togo,2020,14,14,<NA>,0,female,1
HPV,routine,TGO,Togo,2021,14,14,<NA>,0,female,1
HPV,routine,TGO,Togo,2022,14,14,<NA>,0,female,1
HPV,routine,TGO,Togo,2023,14,14,<NA>,0,female,1
HPV,routine,TGO,Togo,2024,14,14,<NA>,0.45,female,1
HPV,routine,TON,Tonga,2006,14,14,<NA>,0,female,1
HPV,routine,TON,Tonga,2007,14,14,<NA>,0,female,1
HPV,routine,TON,Tonga,2008,14,14,<NA>,0,female,1
HPV,routine,TON,Tonga,2009,14,14,<NA>,0,female,1
HPV,routine,TON,Tonga,2010,14,14,<NA>,0,female,1
HPV,routine,TON,Tonga,2011,14,14,<NA>,0,female,1
HPV,routine,TON,Tonga,2012,14,14,<NA>,0,female,1
HPV,routine,TON,Tonga,2013,14,14,<NA>,0,female,1
HPV,routine,TON,Tonga,2014,14,14,<NA>,0,female,1
HPV,routine,TON,Tonga,2015,14,14,<NA>,0,female,1
HPV,routine,TON,Tonga,2016,14,14,<NA>,0,female,1
HPV,routine,TON,Tonga,2017,14,14,<NA>,0,female,1
HPV,routine,TON,Tonga,2018,14,14,<NA>,0,female,1
HPV,routine,TON,Tonga,2019,14,14,<NA>,0,female,1
HPV,routine,TON,Tonga,2020,14,14,<NA>,0,female,1
HPV,routine,TON,Tonga,2021,14,14,<NA>,0,female,1
HPV,routine,TON,Tonga,2022,14,14,<NA>,0.2,female,1
HPV,routine,TON,Tonga,2023,14,14,<NA>,0.18,female,1
HPV,routine,TON,Tonga,2024,14,14,<NA>,0.39,female,1
HPV,routine,TTO,Trinidad and Tobago,2006,14,14,<NA>,0,female,1
HPV,routine,TTO,Trinidad and Tobago,2007,14,14,<NA>,0,female,1
HPV,routine,TTO,Trinidad and Tobago,2008,14,14,<NA>,0,female,1
HPV,routine,TTO,Trinidad and Tobago,2009,14,14,<NA>,0,female,1
HPV,routine,TTO,Trinidad and Tobago,2010,14,14,<NA>,0,female,1
HPV,routine,TTO,Trinidad and Tobago,2011,14,14,<NA>,0,female,1
HPV,routine,TTO,Trinidad and Tobago,2012,14,14,<NA>,0,female,1
HPV,routine,TTO,Trinidad and Tobago,2013,14,14,<NA>,0,female,1
HPV,routine,TTO,Trinidad and Tobago,2014,14,14,<NA>,0.08,female,1
HPV,routine,TTO,Trinidad and Tobago,2015,14,14,<NA>,0.076,female,1
HPV,routine,TTO,Trinidad and Tobago,2016,14,14,<NA>,0.072,female,1
HPV,routine,TTO,Trinidad and Tobago,2017,14,14,<NA>,0.068,female,1
HPV,routine,TTO,Trinidad and Tobago,2018,14,14,<NA>,0.064,female,1
HPV,routine,TTO,Trinidad and Tobago,2019,14,14,<NA>,0.06,female,1
HPV,routine,TTO,Trinidad and Tobago,2020,14,14,<NA>,0.06,female,1
HPV,routine,TTO,Trinidad and Tobago,2021,14,14,<NA>,0.12,female,1
HPV,routine,TTO,Trinidad and Tobago,2022,14,14,<NA>,0.13,female,1
HPV,routine,TTO,Trinidad and Tobago,2023,14,14,<NA>,0.1,female,1
HPV,routine,TTO,Trinidad and Tobago,2024,14,14,<NA>,0.16,female,1
HPV,routine,TKM,Turkmenistan,2006,14,14,<NA>,0,female,1
HPV,routine,TKM,Turkmenistan,2007,14,14,<NA>,0,female,1
HPV,routine,TKM,Turkmenistan,2008,14,14,<NA>,0,female,1
HPV,routine,TKM,Turkmenistan,2009,14,14,<NA>,0,female,1
HPV,routine,TKM,Turkmenistan,2010,14,14,<NA>,0,female,1
HPV,routine,TKM,Turkmenistan,2011,14,14,<NA>,0,female,1
HPV,routine,TKM,Turkmenistan,2012,14,14,<NA>,0,female,1
HPV,routine,TKM,Turkmenistan,2013,14,14,<NA>,0,female,1
HPV,routine,TKM,Turkmenistan,2014,14,14,<NA>,0,female,1
HPV,routine,TKM,Turkmenistan,2015,14,14,<NA>,0,female,1
HPV,routine,TKM,Turkmenistan,2016,14,14,<NA>,0,female,1
HPV,routine,TKM,Turkmenistan,2017,14,14,<NA>,0,female,1
HPV,routine,TKM,Turkmenistan,2018,14,14,<NA>,0,female,1
HPV,routine,TKM,Turkmenistan,2019,14,14,<NA>,0,female,1
HPV,routine,TKM,Turkmenistan,2020,14,14,<NA>,0,female,1
HPV,routine,TKM,Turkmenistan,2021,14,14,<NA>,0,female,1
HPV,routine,TKM,Turkmenistan,2022,14,14,<NA>,0.93,female,1
HPV,routine,TKM,Turkmenistan,2023,14,14,<NA>,0.97,female,1
HPV,routine,TKM,Turkmenistan,2024,14,14,<NA>,0.97,female,1
HPV,routine,UGA,Uganda,2006,14,14,<NA>,0,female,1
HPV,routine,UGA,Uganda,2007,14,14,<NA>,0,female,1
HPV,routine,UGA,Uganda,2008,14,14,<NA>,0,female,1
HPV,routine,UGA,Uganda,2009,14,14,<NA>,0,female,1
HPV,routine,UGA,Uganda,2010,14,14,<NA>,0,female,1
HPV,routine,UGA,Uganda,2011,14,14,<NA>,0,female,1
HPV,routine,UGA,Uganda,2012,14,14,<NA>,0,female,1
HPV,routine,UGA,Uganda,2013,14,14,<NA>,0,female,1
HPV,routine,UGA,Uganda,2014,14,14,<NA>,0,female,1
HPV,routine,UGA,Uganda,2015,14,14,<NA>,0,female,1
HPV,routine,UGA,Uganda,2016,14,14,<NA>,0,female,1
HPV,routine,UGA,Uganda,2017,14,14,<NA>,0,female,1
HPV,routine,UGA,Uganda,2018,14,14,<NA>,0,female,1
HPV,routine,UGA,Uganda,2019,14,14,<NA>,0,female,1
HPV,routine,UGA,Uganda,2020,14,14,<NA>,0,female,1
HPV,routine,UGA,Uganda,2021,14,14,<NA>,0.3,female,1
HPV,routine,UGA,Uganda,2022,14,14,<NA>,0.58,female,1
HPV,routine,UGA,Uganda,2023,14,14,<NA>,0.76,female,1
HPV,routine,UGA,Uganda,2024,14,14,<NA>,0.66,female,1
HPV,routine,ARE,United Arab Emirates,2006,14,14,<NA>,0,female,1
HPV,routine,ARE,United Arab Emirates,2007,14,14,<NA>,0,female,1
HPV,routine,ARE,United Arab Emirates,2008,14,14,<NA>,0,female,1
HPV,routine,ARE,United Arab Emirates,2009,14,14,<NA>,0,female,1
HPV,routine,ARE,United Arab Emirates,2010,14,14,<NA>,0,female,1
HPV,routine,ARE,United Arab Emirates,2011,14,14,<NA>,0,female,1
HPV,routine,ARE,United Arab Emirates,2012,14,14,<NA>,0,female,1
HPV,routine,ARE,United Arab Emirates,2013,14,14,<NA>,0,female,1
HPV,routine,ARE,United Arab Emirates,2014,14,14,<NA>,0,female,1
HPV,routine,ARE,United Arab Emirates,2015,14,14,<NA>,0,female,1
HPV,routine,ARE,United Arab Emirates,2016,14,14,<NA>,0,female,1
HPV,routine,ARE,United Arab Emirates,2017,14,14,<NA>,0,female,1
HPV,routine,ARE,United Arab Emirates,2018,14,14,<NA>,0,female,1
HPV,routine,ARE,United Arab Emirates,2019,14,14,<NA>,0,female,1
HPV,routine,ARE,United Arab Emirates,2020,14,14,<NA>,0,female,1
HPV,routine,ARE,United Arab Emirates,2021,14,14,<NA>,0.3,female,1
HPV,routine,ARE,United Arab Emirates,2022,14,14,<NA>,0.31,female,1
HPV,routine,ARE,United Arab Emirates,2023,14,14,<NA>,0.32,female,1
HPV,routine,ARE,United Arab Emirates,2024,14,14,<NA>,0.37,female,1
HPV,routine,GBR,United Kingdom of Great Britain and Northern Ireland,2006,14,14,<NA>,0,female,1
HPV,routine,GBR,United Kingdom of Great Britain and Northern Ireland,2007,14,14,<NA>,0,female,1
HPV,routine,GBR,United Kingdom of Great Britain and Northern Ireland,2008,14,14,<NA>,0,female,1
HPV,routine,GBR,United Kingdom of Great Britain and Northern Ireland,2009,14,14,<NA>,0.841,female,1
HPV,routine,GBR,United Kingdom of Great Britain and Northern Ireland,2010,14,14,<NA>,0.685,female,1
HPV,routine,GBR,United Kingdom of Great Britain and Northern Ireland,2011,14,14,<NA>,0.81,female,1
HPV,routine,GBR,United Kingdom of Great Britain and Northern Ireland,2012,14,14,<NA>,0.86,female,1
HPV,routine,GBR,United Kingdom of Great Britain and Northern Ireland,2013,14,14,<NA>,0.76,female,1
HPV,routine,GBR,United Kingdom of Great Britain and Northern Ireland,2014,14,14,<NA>,0.82,female,1
HPV,routine,GBR,United Kingdom of Great Britain and Northern Ireland,2015,14,14,<NA>,0.86,female,1
HPV,routine,GBR,United Kingdom of Great Britain and Northern Ireland,2016,14,14,<NA>,0.85,female,1
HPV,routine,GBR,United Kingdom of Great Britain and Northern Ireland,2017,14,14,<NA>,0.85,female,1
HPV,routine,GBR,United Kingdom of Great Britain and Northern Ireland,2018,14,14,<NA>,0.82,female,1
HPV,routine,GBR,United Kingdom of Great Britain and Northern Ireland,2019,14,14,<NA>,0.8,female,1
HPV,routine,GBR,United Kingdom of Great Britain and Northern Ireland,2020,14,14,<NA>,0.81,female,1
HPV,routine,GBR,United Kingdom of Great Britain and Northern Ireland,2021,14,14,<NA>,0.81,female,1
HPV,routine,GBR,United Kingdom of Great Britain and Northern Ireland,2022,14,14,<NA>,0.63,female,1
HPV,routine,GBR,United Kingdom of Great Britain and Northern Ireland,2023,14,14,<NA>,0.68,female,1
HPV,routine,GBR,United Kingdom of Great Britain and Northern Ireland,2024,14,14,<NA>,0.78,female,1
HPV,routine,TZA,United Republic of Tanzania,2006,14,14,<NA>,0,female,1
HPV,routine,TZA,United Republic of Tanzania,2007,14,14,<NA>,0,female,1
HPV,routine,TZA,United Republic of Tanzania,2008,14,14,<NA>,0,female,1
HPV,routine,TZA,United Republic of Tanzania,2009,14,14,<NA>,0,female,1
HPV,routine,TZA,United Republic of Tanzania,2010,14,14,<NA>,0,female,1
HPV,routine,TZA,United Republic of Tanzania,2011,14,14,<NA>,0,female,1
HPV,routine,TZA,United Republic of Tanzania,2012,14,14,<NA>,0,female,1
HPV,routine,TZA,United Republic of Tanzania,2013,14,14,<NA>,0,female,1
HPV,routine,TZA,United Republic of Tanzania,2014,14,14,<NA>,0,female,1
HPV,routine,TZA,United Republic of Tanzania,2015,14,14,<NA>,0,female,1
HPV,routine,TZA,United Republic of Tanzania,2016,14,14,<NA>,0,female,1
HPV,routine,TZA,United Republic of Tanzania,2017,14,14,<NA>,0,female,1
HPV,routine,TZA,United Republic of Tanzania,2018,14,14,<NA>,0,female,1
HPV,routine,TZA,United Republic of Tanzania,2019,14,14,<NA>,0.16,female,1
HPV,routine,TZA,United Republic of Tanzania,2020,14,14,<NA>,0.44,female,1
HPV,routine,TZA,United Republic of Tanzania,2021,14,14,<NA>,0.55,female,1
HPV,routine,TZA,United Republic of Tanzania,2022,14,14,<NA>,0.56,female,1
HPV,routine,TZA,United Republic of Tanzania,2023,14,14,<NA>,0.6,female,1
HPV,routine,TZA,United Republic of Tanzania,2024,14,14,<NA>,0.99,female,1
HPV,routine,USA,United States of America,2006,14,14,<NA>,0,female,1
HPV,routine,USA,United States of America,2007,14,14,<NA>,0.059,female,1
HPV,routine,USA,United States of America,2008,14,14,<NA>,0.179,female,1
HPV,routine,USA,United States of America,2009,14,14,<NA>,0.267,female,1
HPV,routine,USA,United States of America,2010,14,14,<NA>,0.32,female,1
HPV,routine,USA,United States of America,2011,14,14,<NA>,0.38,female,1
HPV,routine,USA,United States of America,2012,14,14,<NA>,0.35,female,1
HPV,routine,USA,United States of America,2013,14,14,<NA>,0.39,female,1
HPV,routine,USA,United States of America,2014,14,14,<NA>,0.41,female,1
HPV,routine,USA,United States of America,2015,14,14,<NA>,0.44,female,1
HPV,routine,USA,United States of America,2016,14,14,<NA>,0.52,female,1
HPV,routine,USA,United States of America,2017,14,14,<NA>,0.53,female,1
HPV,routine,USA,United States of America,2018,14,14,<NA>,0.55,female,1
HPV,routine,USA,United States of America,2019,14,14,<NA>,0.62,female,1
HPV,routine,USA,United States of America,2020,14,14,<NA>,0.64,female,1
HPV,routine,USA,United States of America,2021,14,14,<NA>,0.69,female,1
HPV,routine,USA,United States of America,2022,14,14,<NA>,0.68,female,1
HPV,routine,USA,United States of America,2023,14,14,<NA>,0.65,female,1
HPV,routine,USA,United States of America,2024,14,14,<NA>,0.65,female,1
HPV,routine,URY,Uruguay,2006,14,14,<NA>,0,female,1
HPV,routine,URY,Uruguay,2007,14,14,<NA>,0,female,1
HPV,routine,URY,Uruguay,2008,14,14,<NA>,0,female,1
HPV,routine,URY,Uruguay,2009,14,14,<NA>,0,female,1
HPV,routine,URY,Uruguay,2010,14,14,<NA>,0,female,1
HPV,routine,URY,Uruguay,2011,14,14,<NA>,0,female,1
HPV,routine,URY,Uruguay,2012,14,14,<NA>,0,female,1
HPV,routine,URY,Uruguay,2013,14,14,<NA>,0,female,1
HPV,routine,URY,Uruguay,2014,14,14,<NA>,0,female,1
HPV,routine,URY,Uruguay,2015,14,14,<NA>,0,female,1
HPV,routine,URY,Uruguay,2016,14,14,<NA>,0,female,1
HPV,routine,URY,Uruguay,2017,14,14,<NA>,0,female,1
HPV,routine,URY,Uruguay,2018,14,14,<NA>,0.33,female,1
HPV,routine,URY,Uruguay,2019,14,14,<NA>,0.49,female,1
HPV,routine,URY,Uruguay,2020,14,14,<NA>,0.5,female,1
HPV,routine,URY,Uruguay,2021,14,14,<NA>,0.46,female,1
HPV,routine,URY,Uruguay,2022,14,14,<NA>,0.48,female,1
HPV,routine,URY,Uruguay,2023,14,14,<NA>,0.43,female,1
HPV,routine,URY,Uruguay,2024,14,14,<NA>,0.53,female,1
HPV,routine,ZMB,Zambia,2006,14,14,<NA>,0,female,1
HPV,routine,ZMB,Zambia,2007,14,14,<NA>,0,female,1
HPV,routine,ZMB,Zambia,2008,14,14,<NA>,0,female,1
HPV,routine,ZMB,Zambia,2009,14,14,<NA>,0,female,1
HPV,routine,ZMB,Zambia,2010,14,14,<NA>,0,female,1
HPV,routine,ZMB,Zambia,2011,14,14,<NA>,0,female,1
HPV,routine,ZMB,Zambia,2012,14,14,<NA>,0,female,1
HPV,routine,ZMB,Zambia,2013,14,14,<NA>,0,female,1
HPV,routine,ZMB,Zambia,2014,14,14,<NA>,0,female,1
HPV,routine,ZMB,Zambia,2015,14,14,<NA>,0,female,1
HPV,routine,ZMB,Zambia,2016,14,14,<NA>,0,female,1
HPV,routine,ZMB,Zambia,2017,14,14,<NA>,0,female,1
HPV,routine,ZMB,Zambia,2018,14,14,<NA>,0,female,1
HPV,routine,ZMB,Zambia,2019,14,14,<NA>,0,female,1
HPV,routine,ZMB,Zambia,2020,14,14,<NA>,0.68,female,1
HPV,routine,ZMB,Zambia,2021,14,14,<NA>,0.33,female,1
HPV,routine,ZMB,Zambia,2022,14,14,<NA>,0.38,female,1
HPV,routine,ZMB,Zambia,2023,14,14,<NA>,0.38,female,1
HPV,routine,ZMB,Zambia,2024,14,14,<NA>,0.12,female,1
HPV,routine,ZWE,Zimbabwe,2006,14,14,<NA>,0,female,1
HPV,routine,ZWE,Zimbabwe,2007,14,14,<NA>,0,female,1
HPV,routine,ZWE,Zimbabwe,2008,14,14,<NA>,0,female,1
HPV,routine,ZWE,Zimbabwe,2009,14,14,<NA>,0,female,1
HPV,routine,ZWE,Zimbabwe,2010,14,14,<NA>,0,female,1
HPV,routine,ZWE,Zimbabwe,2011,14,14,<NA>,0,female,1
